,socio1_0,time2acan_0,time2bcan_0,soft2can_0,proj5_can_0,proj6_can_0,canarie1_can_0,canarie2_can_0,currentEmp5_0,currentEmp7_0,group1_can_0,group1a_can_0,group2_can_0,group3_can_0,paper2_0,paper3_0,paper4_0,open1_can_0,open2_can_0,skill1_0,tool1_0,tool3_can_0,tool4_can_0,tool5_can[multi]_0,tool5_can[multi]_1,tool5_can[multi]_2,tool5_can[multi]_3,tool5_can[multi]_4,tool5_can[multi]_5,tool5_can[multi]_6,data1_can_0,data2_can_0,open4_can_0,open5_can_0,org1_can_0,instit1_can_0,caf1_can_0,rse4de_0,rse3[SQ001]_0,prevEmp1_0,prevEmp2[1]_0,prevEmp2[2]_0,prevEmp2[3]_0,prevEmp2[4]_0,prevEmp2[5]_0,currentWork1_0,currentWork2_0,paper5_0,conf1can_0,open03can_0,open2de_0,open3de_0,open1de_0,train1_0,train2_0,fund1_0,likert2[progRSE1]_0,likert2[progRSE3]_0,likert2[progRSE4]_0,likert2[progRSE5]_0,likert2[progRSE2]_0,socio2_0,socio3_0,ukrse3_0,ukrse10de_0,ukrse11de_0,ukrse2[2]_0,ukrse12de_0,ukrse13de_0,proj4can[3]_1,ukrse2[2]_1,ukrse2[3]_1,edu3_0,time1can[1]_0,time1can[2]_0,currentEmp9_0,prevEmp2[6]_0,prevEmp2[7]_0,prevEmp2[8]_0,fund4[SQ017]_0,tool4can[SQ036]_0,tool4can[SQ037]_0,tool4can[SQ038]_0,tool4can[SQ039]_0,ukrse2[SQ001]_0,likert0[time6zaf]_0,likert0[time7zaf]_0,likert0[time8zaf]_0,likert0[time9zaf]_0,currentEmp2_0,currentEmp13[3]_1,proj2zaf_0,proj3zaf[1]_0,proj3zaf[2]_0,proj3zaf[3]_0,proj5zaf[1]_0,proj5zaf[2]_0,proj5zaf[3]_0,proj5zaf[4]_0,proj5zaf[5]_0,proj6zaf[1]_0,proj6zaf[2]_0,proj6zaf[3]_0,proj6zaf[4]_0,proj6zaf[5]_0,proj6zaf[6]_0,open02zaf[1]_0,open02zaf[2]_0,open02zaf[3]_0,open02zaf[4]_0,open02zaf[5]_0,open02zaf[6]_0,open02zaf[7]_0,open02zaf[8]_0,open02zaf[9]_0,open02zaf[10]_0,tool1zaf_0,fund2[17]_1,fund3[17]_1,fund4[17]_1,org1can_0,row_id,Year_0,currentEmp13[1]_0,fund2[SQ006]_0,fund3[SQ006]_0,fund4[SQ006]_0,currentEmp13[2]_0,currentEmp13[3]_0,currentEmp13[4]_0,currentEmp13[5]_0,currentEmp13[6]_0,currentEmp13[7]_0,currentEmp13[8]_0,tool4can[1]_0,fund2[6]_0,fund3[6]_0,fund4[6]_0,currentEmp13[9]_0,fund2[SQ005]_0,fund3[SQ005]_0,fund4[SQ005]_0,currentEmp13[10]_0,tool4can[2]_0,tool4can[3]_0,tool4can[4]_0,currentEmp13[11]_0,currentEmp13[12]_0,currentEmp13[13]_0,currentEmp13[14]_0,tool4can[5]_0,tool4can[6]_0,tool4can[7]_0,currentEmp13[15]_0,currentEmp13[16]_0,currentEmp13[17]_0,fund2[11]_0,fund3[11]_0,fund4[11]_0,currentEmp13[18]_0,currentEmp13[19]_0,fund2[8]_0,fund3[8]_0,fund4[8]_0,fund2[9]_0,fund3[9]_0,fund4[9]_0,fund2[3]_0,fund3[3]_0,fund4[3]_0,tool4can[8]_0,currentEmp13[20]_0,proj4can[2]_0,likert1[perfCheck4]_0,likert1[perfCheck1]_0,likert1[perfCheck7]_0,likert1[perfCheck6]_0,fund2[SQ002]_0,fund3[SQ002]_0,fund4[SQ002]_0,fund2[13]_0,fund3[13]_0,fund4[13]_0,currentEmp13[21]_0,currentEmp13[22]_0,currentEmp13[23]_0,currentEmp13[24]_0,tool4can[9]_0,currentEmp13[25]_0,tool4can[10]_0,fund2[1]_0,fund3[1]_0,fund4[1]_0,tool4can[11]_0,currentEmp13[26]_0,fund2[2]_0,fund3[2]_0,fund4[2]_0,currentEmp13[27]_0,tool4can[12]_0,fund2[SQ014]_0,fund3[SQ014]_0,fund4[SQ014]_0,fund2[4]_0,fund3[4]_0,fund4[4]_0,currentEmp13[28]_0,fund2[2]_1,fund3[2]_1,fund4[2]_1,currentEmp13[31]_0,currentEmp13[29]_0,currentEmp13[30]_0,currentEmp13[32]_0,likert2[percEmp4]_0,tool4can[13]_0,fund2[SQ009]_0,fund3[SQ009]_0,fund4[SQ009]_0,tool4can[14]_0,tool4can[15]_0,tool4can[16]_0,currentEmp13[33]_0,currentEmp13[34]_0,currentEmp13[35]_0,likert1[turnOver3]_0,likert3[turnOver4]_0,likert1[turnOver1]_0,likert1[turnOver2]_0,likert2[affRec2]_0,likert2[affRec1]_0,likert2[affRec4]_0,likert2[affRec5]_0,likert2[affRec3]_0,likert2[percEmp2]_0,likert2[affSat3]_0,likert2[affSat1]_0,likert2[affSat4]_0,fund2[16]_0,fund3[16]_0,fund4[16]_0,likert2[turnOver6]_0,currentEmp13[36]_0,likert3[satisgen2]_0,likert3[satisgen1]_0,fund2[10]_0,fund3[10]_0,fund4[10]_0,likert2[percEmp1]_0,tool4can[17]_0,tool4can[18]_0,org2_can[multi]_5,tool4can[19]_0,currentEmp13[37]_0,currentEmp13[38]_0,currentEmp13[39]_0,currentEmp13[40]_0,ukrse2[3]_0,tool4can[20]_0,currentEmp13[41]_0,currentEmp13[42]_0,currentEmp13[43]_0,tool4can[21]_0,currentEmp13[44]_0,currentEmp13[45]_0,fund2[7]_0,fund3[7]_0,fund4[7]_0,currentEmp13[46]_0,likert2[affSat2]_0,currentEmp13[47]_0,likert2[turnOver5]_0,likert2[percEmp3]_0,ukrse2[4]_0,org2_can[multi]_0,proj4can[1]_0,currentEmp13[48]_0,tool4can[22]_0,fund2[14]_0,fund3[14]_0,fund4[14]_0,currentEmp13[49]_0,tool4can[24]_0,tool4can[23]_0,currentEmp13[50]_0,currentEmp13[51]_0,currentEmp13[52]_0,currentEmp13[53]_0,currentEmp13[54]_0,currentEmp13[55]_0,tool4can[25]_0,tool4can[26]_0,fund2[4]_1,fund3[4]_1,fund4[4]_1,org2_can[multi]_4,org2_can[multi]_2,currentEmp13[56]_0,tool4can[27]_0,currentEmp13[57]_0,tool4can[28]_0,tool4can[31]_0,fund2[SQ010]_0,fund3[SQ010]_0,fund4[SQ010]_0,tool4can[29]_0,tool4can[30]_0,currentEmp13[58]_0,currentEmp13[59]_0,currentEmp13[60]_0,org2_can[multi]_1,currentEmp13[61]_0,fund2[5]_0,fund3[5]_0,fund4[5]_0,tool4can[32]_0,proj4can[3]_0,currentEmp13[62]_0,currentEmp13[63]_0,fund2[15]_0,fund3[15]_0,fund4[15]_0,org2_can[multi]_3,tool4can[33]_0,ukrse2[1]_0,proj4can[4]_0,tool4can[34]_0,tool4can[35]_0,fund2[12]_0,fund3[12]_0,fund4[12]_0,currentEmp13[64]_0,tool4can[36]_0,fund3[SQ001]_0,fund4[SQ001]_0,currentEmp13[65]_0,edu1_0,edu2_0,edu4_0,conf2can_0,currentEmp10_0,currentEmp11_0,currentEmp12_0,currentEmp1_0,likert0[time1can]_0,likert0[time2can]_0,likert0[time3can]_0,likert0[time4can]_0,likert0[time5can]_0,likert1[perfCheck2]_0,likert1[perfCheck3]_0,likert1[perfCheck5]_0,likert1[turnOver4]_0,open1can[A5]_0,open01can_0,open3can[SQ001]_0,ukrse1_1,paper1_0,proj2_can_0,proj1_can_0,soft1can_0,stability2_0,stability1_0,skill2_0,tool2_0,train3_0,rse1_0,ukrse1_0
336,Germany,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,4,University,Desire to work in a research environment,I want to learn new skills,Desire to advance research,Flexible working hours,Freedom to choose own working practices,Regularly change researcher(s),True,,False,False,,,True,True,2.0,True,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_336,2017,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,4,3,6,,,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,,,,True,True,False,False,,,,False,False,False,False,Disagree,False,,,,False,False,False,False,True,False,8,,8,4,Agree,Agree,Disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Disagree,Disagree,Neither agree or disagree,True,False,False,Strongly Agree,False,1,3,False,False,False,Neither agree or disagree,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Disagree,False,Disagree,Neither agree or disagree,True,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,False,True,False,False,True,,,,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,,,False,Masters Degree,"History of Art, Architecture & Design",,,Permanent -- funded by Institution core funding,30.0,Part-time,University,7,5,8,3,2,3,2,7,9,10 (All my time),True,,,True,2,3.0,15.0,True,3,"nan, nan, nan",OS X,Lehrgang an Universitäten,False,
337,Germany,,,False,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,True,3,University,Ability to work across disciplines,Freedom to choose own working practices,I want to learn new skills,Desire to advance research,Flexible working hours,Same researcher(s),True,,True,False,,,True,True,2.0,True,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Male,35 to 44 years,Selbststudium,False,,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_337,2017,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10 (All my time),8,10 (All my time),10 (All my time),,,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,,,,False,False,False,False,,,,False,False,False,False,Strongly Agree,False,,,,False,False,False,False,False,False,﻿1 (None at all),,9,10 (All my time),Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,False,False,False,Strongly disagree,False,10 - Completely satisfied,10 - Completely satisfied,False,False,False,Agree,False,False,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Strongly Agree,False,Strongly Agree,Agree,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,,,,False,False,False,False,False,,False,False,False,False,False,True,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,,,False,PhD,Mathematics,Nein,Sensoren und Messsysteme 2016,Other,9.0,Full Time,Other,3,4,8,﻿1 (None at all),3,10 (All my time),2,8,﻿1 (None at all),8,True,,,True,2,3.0,12.0,True,1,Parallel Computing,OS X,International Graduate School of Metrology,True,
338,Germany,,,False,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,False,3,University,Desire to advance research,Desire to work in a research environment,I want to learn new skills,Ability to work across disciplines,Opportunity for career advancement,Regularly change researcher(s),True,,False,False,,,False,False,,True,Strongly disagree,Disagree,Neither agree or disagree,Neither agree or disagree,Disagree,Male,25 to 34 years,Selbst erlernt.,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_338,2017,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8,8,7,7,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,True,False,False,,,,False,False,False,False,Neither agree or disagree,False,,,,False,False,False,False,False,False,7,,﻿1 (None at all),10 (All my time),Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly Agree,False,False,False,Neither agree or disagree,False,2,10 - Completely satisfied,False,False,False,Disagree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Strongly Agree,False,Strongly Agree,Neither agree or disagree,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,False,False,False,False,False,,,,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,,,False,PhD,Physics and Astronomy,,,Fixed term -- as long as funding is available,3.0,Full Time,University,4,6,2,﻿1 (None at all),5,6,8,8,2,5,True,,,False,3-5,2.0,8.0,False,2,"Projektmanagement, Machine Learning, Software Distribution",GNU/Linux,,True,
339,Germany,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,2,University,Desire to work in a research environment,Opportunity to develop software,Ability to work across disciplines,I want to learn new skills,Desire to advance research,Same researcher(s),True,,True,False,,,False,False,,True,Strongly disagree,Strongly disagree,Agree,Neither agree or disagree,Agree,Male,35 to 44 years,,False,,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_339,2017,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,10 (All my time),10 (All my time),8,2,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,,,False,False,False,False,,,,False,True,False,False,Strongly disagree,False,,,,False,False,False,False,False,False,2,,﻿1 (None at all),9,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,False,False,False,Strongly disagree,False,3,7,False,False,False,Disagree,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Agree,False,Disagree,Disagree,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,True,,,,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,,,False,PhD,Geology,, European Geosciences Union General Assembly (EGU),Fixed term -- as long as funding is available,2.0,Full Time,Helmholtz Association of German Research Centres,8,2,2,3,﻿1 (None at all),10 (All my time),10 (All my time),9,2,5,True,,,False,1,1.0,10.0,False,1,"nan, nan, nan",Windows,,True,
340,Germany,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,5 - Mostly other people,Private Company,Desire to advance research,I want to learn new skills,Desire to work in a research environment,Opportunity to develop software,Opportunity for career advancement,Same researcher(s),False,,True,False,,,False,True,12.0,True,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Male,25 to 34 years,"mostly self-taught, and working in a software company for 9 months",False,"just Software Engineer. leave out the ""research"", it's not that special compared to industry software",False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_340,2017,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,7,10 (All my time),6,6,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,Disagree,False,,,,False,False,False,True,False,False,2,,8,9,Strongly disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,False,False,False,Disagree,False,8,8,False,False,False,Disagree,False,True,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Strongly Agree,False,Agree,Disagree,False,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,True,,,,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,False,,,False,Masters Degree,Classics & Ancient History,worked as a software developer for 1 year,Computer-Aided Language Learning: Lexikonerwerb im Lateinunterricht durch korpusgestützte Methoden (CALLIDUS),Fixed term -- as long as funding is available,3.0,Full Time,University,6,4,3,2,6,5,7,5,﻿1 (None at all),,False,,,False,1,1.0,1.0,False,1,"project management, mobile development, getting to know more tools and frameworks",OS X,local training within the research group,True,
341,Germany,,,True,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,True,4,University,Flexible working hours,Desire to advance research,Desire to work in a research environment,Opportunity to develop software,I want to learn new skills,Same researcher(s),False,,True,True,software itself (no specific version),"Uni Bib, Figshare.com",True,True,2.0,True,Neither agree or disagree,Disagree,Strongly Agree,Strongly disagree,Neither agree or disagree,Male,25 to 34 years,"Selbststudium, Learning-by-doing",False,,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_341,2017,False,,,,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,8,6,8,10 (All my time),,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,,,,False,False,False,False,,,,False,True,True,False,Agree,False,,,,False,False,False,False,False,False,﻿1 (None at all),,8,9,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,False,False,False,Disagree,False,9,8,False,False,False,Strongly Agree,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Agree,False,Disagree,Strongly Agree,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,False,False,False,False,True,,,,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,,,False,Masters Degree,Geography & Environmental Sciences,,EGU General Assembly,Fixed term -- as long as funding is available,2.0,Full Time,University,6,7,2,7,2,10 (All my time),3,8,5,10 (All my time),True,4,,True,2,2.0,5.0,False,2,"Projektmanagement, Fund-Raising, Machine-Learning ANwendung",GNU/Linux,"Lehre an der Uni, Mitarbeitervorträge, Mitarbeiterworkshops",True,
342,Germany,,,False,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,True,3,Other,Desire to work in a research environment,Freedom to choose own working practices,Ability to work across disciplines,Opportunity to develop software,I want to learn new skills,Regularly change researcher(s),False,,True,False,,,True,True,4.0,True,Agree,Neither agree or disagree,Strongly Agree,Strongly Agree,Neither agree or disagree,Male,35 to 44 years,"Während des Studiums gejobbt und (nichtwiss.) Software entwickelt; eher spät in einem wiss. Projekt den IT-Partner ersetzt, der abgesprungen ist.",True,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_342,2017,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10 (All my time),8,7,7,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,,,,False,False,False,False,,,,False,False,False,False,Strongly Agree,True,,,,False,False,False,True,False,False,﻿1 (None at all),,3,9,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree or disagree,Strongly Agree,Strongly Agree,Strongly Agree,False,False,False,Disagree,True,9,9,False,False,False,Agree,False,True,,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Strongly Agree,False,Agree,Agree,False,,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,,,,,,False,False,False,False,True,,,,False,False,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,,,False,PhD,Philosophy,,"DHD, DH",Permanent -- funded by Institution core funding,99.0,Part-time,Max Planck Society,5,5,5,2,3,6,8,8,2,8,True,,,True,1,8.0,20.0,True,2,"UX/UI Design, Time Mgmt.",GNU/Linux,"Summer School, institutsinterne Tagesworkshops",True,
343,Germany,,,False,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,False,2,Helmholtz Association of German Research Centres,Opportunity to develop software,Desire to work in a research environment,Flexible working hours,Desire to advance research,The salary,Same researcher(s),False,,False,False,,,False,False,,True,Strongly disagree,Disagree,Strongly Agree,Strongly disagree,Strongly Agree,Male,35 to 44 years,Hauptsächlich Eigeninitiative seit Kindheitstagen,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_343,2017,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,9,10 (All my time),7,9,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,,,,False,False,False,False,,,,False,True,False,False,Disagree,False,,,,False,False,False,False,False,False,3,,6,8,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly disagree,Strongly Agree,Agree,Strongly Agree,False,False,False,Strongly disagree,False,6,9,False,False,False,Neither agree or disagree,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Agree,False,Strongly Agree,Neither agree or disagree,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,False,False,False,False,False,,,,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,,,False,PhD,Other,,,Fixed term -- as long as funding is available,1.5,Part-time,Helmholtz Association of German Research Centres,6,5,﻿1 (None at all),2,2,8,10 (All my time),8,2,9,True,,,True,10+,1.0,20.0,False,5+,"nan, nan, nan",GNU/Linux,,True,
344,Germany,,,False,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,False,4,University,Freedom to choose own working practices,Desire to work in a research environment,I want to learn new skills,Ability to work across disciplines,Opportunity to develop software,Same researcher(s),False,,True,False,,,True,True,1.0,False,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Strongly disagree,Neither agree or disagree,Male,35 to 44 years,Learning by doing,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_344,2017,False,,,,False,False,False,False,False,False,False,False,,,,False,,,,False,False,False,True,True,True,False,False,False,False,False,False,False,False,,,,False,False,,,,,,,,,,False,False,True,8,8,8,8,,,,,,,False,False,False,False,False,False,False,,,,False,False,,,,False,True,,,,,,,False,,,,False,False,False,False,Agree,False,,,,False,False,False,False,False,False,6,,9,7,Agree,Agree,Agree,Neither agree or disagree,Agree,Neither agree or disagree,Agree,Agree,Neither agree or disagree,,,,Neither agree or disagree,False,7,7,,,,Neither agree or disagree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,Neither agree or disagree,False,Agree,Agree,True,,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,False,,,,,,False,False,False,False,False,,,,False,False,False,False,False,,False,,,,False,False,False,False,,,,,False,False,True,False,False,,,,False,False,,,False,PhD,Chemistry,,"MODEGAT, ICOSCAR",Permanent -- funded by Institution core funding,35.0,Part-time,Helmholtz Association of German Research Centres,5,6,2,3,2,8,9,8,3,,False,,,True,3-5,1.0,18.0,False,1,"nan, nan, nan",Windows,Lehrveranstaltung,True,
345,Germany,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,True,3,University,Opportunity for career advancement,I want to learn new skills,Desire to work in a research environment,Freedom to choose own working practices,Ability to work across disciplines,Same researcher(s),True,,True,True,specific version of the software,Zenodo,True,True,2.0,False,Strongly disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Male,25 to 34 years,Eigenstudium,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_345,2017,False,,,,False,False,False,False,False,False,False,False,,,,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,,,,,,,False,False,True,7,4,4,5,,,,,,,False,False,True,False,False,False,False,,,,False,False,,,,False,False,,,,,,,False,,,,False,False,False,False,Neither agree or disagree,False,,,,False,False,False,False,False,False,6,,6,5,Neither agree or disagree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Agree,Neither agree or disagree,Disagree,Disagree,,,,Disagree,False,1,2,,,,Neither agree or disagree,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,False,Neither agree or disagree,False,Disagree,Agree,True,,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,,,,False,False,False,False,False,,False,,,,False,True,False,False,,,,,False,False,True,False,False,,,,False,False,,,False,Masters Degree,Classics & Ancient History,,August-Boeckh-AntikeZentrum (ABAZ),Research/Student Assistant,2.0,Part-time,Other,7,6,5,﻿1 (None at all),2,4,7,4,7,8,True,6,,False,1,3.0,2.0,True,1,"nan, nan, nan",,Lehrgang an Universitäten,True,
346,Germany,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,University,Freedom to choose own working practices,Opportunity to develop software,Desire to work in a research environment,I want to learn new skills,Ability to work across disciplines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_346,2017,False,,,,False,False,False,False,False,False,False,,,,,False,,,,False,,,,False,False,False,False,,,,False,False,False,,,,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,False,False,False,,False,,,,,,False,,,,False,,,,,,,,False,,,,False,True,False,False,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,False,False,False,False,,,False,False,False,,False,False,,,,False,,False,,,,,,False,,,,,False,,,False,False,True,False,False,False,,,,,,,,False,,False,,,,,,,,False,False,False,,False,,,,,,False,False,,,,,,,,,,,,,False,,,,False,Masters Degree,Geography & Environmental Sciences,,,Fixed term -- as long as funding is available,3.0,Part-time,Helmholtz Association of German Research Centres,5,5,﻿1 (None at all),﻿1 (None at all),2,,,,,,,,,,,,3.0,,,"nan, nan, nan",,,True,
347,Germany,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3,Leibniz Association,Freedom to choose own working practices,Desire to advance research,Flexible working hours,I want to learn new skills,Ability to work across disciplines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_347,2017,False,,,,False,False,False,False,False,False,False,,,,,False,,,,False,,,,False,False,False,False,,,,False,False,False,,,,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,False,False,False,,False,,,,,,False,,,,False,,,,,,,,False,,,,False,False,False,False,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,False,False,False,False,,,False,False,False,,False,False,,,,False,,False,,,,,,False,,,,,False,,,False,False,True,False,False,False,,,,,,,,False,,False,,,,,,,,False,False,False,,False,,,,,,False,False,,,,,,,,,,,,,False,,,,False,PhD,Physics and Astronomy,,,Fixed term -- as long as funding is available,2.0,Full Time,Leibniz Association,4,5,2,﻿1 (None at all),﻿1 (None at all),,,,,,,,,,,,6.0,,,"nan, nan, nan",,,True,
